orig_entrada_saida,orig_data,orig_movimentacao,orig_produto,orig_instituicao,orig_quantidade,orig_preco_unitario,orig_valor_operacao,entrada_saida,data_iso,movimentacao_limpa,produto_limpo,instituicao_limpa,quantidade_numerica,preco_unitario_numerico,tipo_evento_normalizado,operacao_normalizada,ativo_ticker,ativo_nome_limpo,instituicao_normalizada,valor_total_numerico,auditoria_valor_original,categoria_evento,impacto_caixa,impacto_posicao,impacto_custo_medio,necessidade_revisao_manual,inconsistencia_qtd_preco_valor,motivo_revisao
Credito,14/01/2025,Rendimento,MXRF11 - MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,CREDITO,2025-01-14,Rendimento,MXRF11 - MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,PROVENTO,RENDIMENTO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,4,"{""entrada_saida"":""Credito"",""data"":""14/01/2025"",""movimentacao"":""Rendimento"",""produto"":""MXRF11 - MAXI RENDA FDO INV IMOB - FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""40"",""preco_unitario"":""0.1"",""valor_operacao"":""4""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,10/01/2025,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.05,5.25,CREDITO,2025-01-10,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.05,PROVENTO,RENDIMENTO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5.25,"{""entrada_saida"":""Credito"",""data"":""10/01/2025"",""movimentacao"":""Rendimento"",""produto"":""HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""5"",""preco_unitario"":""1.05"",""valor_operacao"":""5.25""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,08/01/2025,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S/A,26,0.064,1.42,CREDITO,2025-01-08,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,26,0.064,PROVENTO,JCP,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,1.42,"{""entrada_saida"":""Credito"",""data"":""08/01/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""26"",""preco_unitario"":""0.064"",""valor_operacao"":""1.42""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,08/01/2025,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.064,0.55,CREDITO,2025-01-08,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.064,PROVENTO,JCP,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,0.55,"{""entrada_saida"":""Credito"",""data"":""08/01/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.064"",""valor_operacao"":""0.55""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,08/01/2025,Rendimento,HTMX11 - FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,3.937,7.87,CREDITO,2025-01-08,Rendimento,HTMX11 - FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,3.937,PROVENTO,RENDIMENTO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,7.87,"{""entrada_saida"":""Credito"",""data"":""08/01/2025"",""movimentacao"":""Rendimento"",""produto"":""HTMX11 - FDO INV IMOB - FII HOTEL MAXINVEST"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""2"",""preco_unitario"":""3.937"",""valor_operacao"":""7.87""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,02/01/2025,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.019,0.23,CREDITO,2025-01-02,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.019,PROVENTO,JCP,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,0.23,"{""entrada_saida"":""Credito"",""data"":""02/01/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.019"",""valor_operacao"":""0.23""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,02/01/2025,Juros,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,CREDITO,2025-01-02,Juros,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,PROVENTO,JUROS,REVISAR,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,3.9,"{""entrada_saida"":""Credito"",""data"":""02/01/2025"",""movimentacao"":""Juros"",""produto"":""Tesouro Prefixado com Juros Semestrais 2031"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0.08"",""preco_unitario"":""48.81"",""valor_operacao"":""3.9""}",juros,aumenta,sem alteração,não altera,não,não,
Credito,30/12/2024,Rendimento,BCIA11 - BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,3.36,CREDITO,2024-12-30,Rendimento,BCIA11 - BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,PROVENTO,RENDIMENTO,BCIA11,BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,NU INVEST CORRETORA DE VALORES S.A.,3.36,"{""entrada_saida"":""Credito"",""data"":""30/12/2024"",""movimentacao"":""Rendimento"",""produto"":""BCIA11 - BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""4"",""preco_unitario"":""0.84"",""valor_operacao"":""3.36""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,23/12/2024,Rendimento,RBRX11 - RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.08,3.92,CREDITO,2024-12-23,Rendimento,RBRX11 - RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.08,PROVENTO,RENDIMENTO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,3.92,"{""entrada_saida"":""Credito"",""data"":""23/12/2024"",""movimentacao"":""Rendimento"",""produto"":""RBRX11 - RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""49"",""preco_unitario"":""0.08"",""valor_operacao"":""3.92""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,23/12/2024,Rendimento,SNAG11 - SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,CREDITO,2024-12-23,Rendimento,SNAG11 - SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,PROVENTO,RENDIMENTO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,4,"{""entrada_saida"":""Credito"",""data"":""23/12/2024"",""movimentacao"":""Rendimento"",""produto"":""SNAG11 - SUNO AGRO - FIAGRO-IMOBILIARIO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""40"",""preco_unitario"":""0.1"",""valor_operacao"":""4""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,20/12/2024,Rendimento,RZAK11 - RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.13,5.65,CREDITO,2024-12-20,Rendimento,RZAK11 - RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.13,PROVENTO,RENDIMENTO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5.65,"{""entrada_saida"":""Credito"",""data"":""20/12/2024"",""movimentacao"":""Rendimento"",""produto"":""RZAK11 - RIZA AKIN FDO. INV. IMOB. FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""5"",""preco_unitario"":""1.13"",""valor_operacao"":""5.65""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,18/12/2024,Rendimento,CPTS11 - CAPITANIA SECURITIES II FDO INV IMOB - RESP LTDA.,NU INVEST CORRETORA DE VALORES S.A.,51,0.075,3.82,CREDITO,2024-12-18,Rendimento,CPTS11 - CAPITANIA SECURITIES II FDO INV IMOB - RESP LTDA.,NU INVEST CORRETORA DE VALORES S.A.,51,0.075,PROVENTO,RENDIMENTO,CPTS11,CAPITANIA SECURITIES II FDO INV IMOB - RESP LTDA.,NU INVEST CORRETORA DE VALORES S.A.,3.82,"{""entrada_saida"":""Credito"",""data"":""18/12/2024"",""movimentacao"":""Rendimento"",""produto"":""CPTS11 - CAPITANIA SECURITIES II FDO INV IMOB - RESP LTDA."",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""51"",""preco_unitario"":""0.075"",""valor_operacao"":""3.82""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,13/12/2024,Rendimento,HGBS11 - HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,2,1.6,3.2,CREDITO,2024-12-13,Rendimento,HGBS11 - HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,2,1.6,PROVENTO,RENDIMENTO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,3.2,"{""entrada_saida"":""Credito"",""data"":""13/12/2024"",""movimentacao"":""Rendimento"",""produto"":""HGBS11 - HEDGE BRASIL SHOPPING FDO INV IMOB"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""2"",""preco_unitario"":""1.6"",""valor_operacao"":""3.2""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,13/12/2024,Rendimento,HGCR11 - PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII - RESP. LTDA.,NU INVEST CORRETORA DE VALORES S.A.,4,0.95,3.8,CREDITO,2024-12-13,Rendimento,HGCR11 - PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII - RESP. LTDA.,NU INVEST CORRETORA DE VALORES S.A.,4,0.95,PROVENTO,RENDIMENTO,HGCR11,PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII - RESP. LTDA.,NU INVEST CORRETORA DE VALORES S.A.,3.8,"{""entrada_saida"":""Credito"",""data"":""13/12/2024"",""movimentacao"":""Rendimento"",""produto"":""HGCR11 - PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII - RESP. LTDA."",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""4"",""preco_unitario"":""0.95"",""valor_operacao"":""3.8""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,13/12/2024,Rendimento,MXRF11 - MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,CREDITO,2024-12-13,Rendimento,MXRF11 - MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,PROVENTO,RENDIMENTO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,4,"{""entrada_saida"":""Credito"",""data"":""13/12/2024"",""movimentacao"":""Rendimento"",""produto"":""MXRF11 - MAXI RENDA FDO INV IMOB - FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""40"",""preco_unitario"":""0.1"",""valor_operacao"":""4""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,13/12/2024,Rendimento,TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.78,3.9,CREDITO,2024-12-13,Rendimento,TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.78,PROVENTO,RENDIMENTO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,3.9,"{""entrada_saida"":""Credito"",""data"":""13/12/2024"",""movimentacao"":""Rendimento"",""produto"":""TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""5"",""preco_unitario"":""0.78"",""valor_operacao"":""3.9""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,13/12/2024,Rendimento,TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,4,1.15,4.6,CREDITO,2024-12-13,Rendimento,TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,4,1.15,PROVENTO,RENDIMENTO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,4.6,"{""entrada_saida"":""Credito"",""data"":""13/12/2024"",""movimentacao"":""Rendimento"",""produto"":""TGAR11 - FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""4"",""preco_unitario"":""1.15"",""valor_operacao"":""4.6""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,12/12/2024,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,0.9,3.6,CREDITO,2024-12-12,Rendimento,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,0.9,PROVENTO,RENDIMENTO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,3.6,"{""entrada_saida"":""Credito"",""data"":""12/12/2024"",""movimentacao"":""Rendimento"",""produto"":""KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""4"",""preco_unitario"":""0.9"",""valor_operacao"":""3.6""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,12/12/2024,Rendimento,KNSC11 - KINEA SECURITIES FDO. DE INV. IMOB. - FII,NU INVEST CORRETORA DE VALORES S.A.,550,0.08,44,CREDITO,2024-12-12,Rendimento,KNSC11 - KINEA SECURITIES FDO. DE INV. IMOB. - FII,NU INVEST CORRETORA DE VALORES S.A.,550,0.08,PROVENTO,RENDIMENTO,KNSC11,KINEA SECURITIES FDO. DE INV. IMOB. - FII,NU INVEST CORRETORA DE VALORES S.A.,44,"{""entrada_saida"":""Credito"",""data"":""12/12/2024"",""movimentacao"":""Rendimento"",""produto"":""KNSC11 - KINEA SECURITIES FDO. DE INV. IMOB. - FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""550"",""preco_unitario"":""0.08"",""valor_operacao"":""44""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,11/12/2024,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.02,5.1,CREDITO,2024-12-11,Rendimento,HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.02,PROVENTO,RENDIMENTO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5.1,"{""entrada_saida"":""Credito"",""data"":""11/12/2024"",""movimentacao"":""Rendimento"",""produto"":""HABT11 - HABITAT RECEBÍVEIS PULVERIZADOS - FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""5"",""preco_unitario"":""1.02"",""valor_operacao"":""5.1""}",rendimento,aumenta,sem alteração,não altera,não,não,
Debito,06/12/2024,Direitos de Subscrição - Não Exercido,HGBS12 - HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,0, - , - ,DEBITO,2024-12-06,Direitos de Subscrição - Não Exercido,HGBS12 - HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,0,REVISAR,EVENTO_CORPORATIVO,SUBSCRICAO_NAO_EXERCIDA,HGBS12,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,REVISAR,"{""entrada_saida"":""Debito"",""data"":""06/12/2024"",""movimentacao"":""Direitos de Subscrição - Não Exercido"",""produto"":""HGBS12 - HEDGE BRASIL SHOPPING FDO INV IMOB"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",direito de subscrição não exercido,sem alteração,reduz direito,não altera,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Credito,06/12/2024,Rendimento,HTMX11 - FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,3.416,6.83,CREDITO,2024-12-06,Rendimento,HTMX11 - FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,3.416,PROVENTO,RENDIMENTO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,6.83,"{""entrada_saida"":""Credito"",""data"":""06/12/2024"",""movimentacao"":""Rendimento"",""produto"":""HTMX11 - FDO INV IMOB - FII HOTEL MAXINVEST"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""2"",""preco_unitario"":""3.416"",""valor_operacao"":""6.83""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,02/12/2024,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.019,0.23,CREDITO,2024-12-02,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.019,PROVENTO,JCP,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,0.23,"{""entrada_saida"":""Credito"",""data"":""02/12/2024"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.019"",""valor_operacao"":""0.23""}",juros sobre capital próprio,aumenta,sem alteração,não altera,sim,sim,inconsistencia_qtd_preco_valor
Credito,29/11/2024,Rendimento,BCIA11 - BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,3.36,CREDITO,2024-11-29,Rendimento,BCIA11 - BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,PROVENTO,RENDIMENTO,BCIA11,BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,NU INVEST CORRETORA DE VALORES S.A.,3.36,"{""entrada_saida"":""Credito"",""data"":""29/11/2024"",""movimentacao"":""Rendimento"",""produto"":""BCIA11 - BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""4"",""preco_unitario"":""0.84"",""valor_operacao"":""3.36""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,28/11/2024,Direito de Subscrição,HGBS12 - HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,0, - , - ,CREDITO,2024-11-28,Direito de Subscrição,HGBS12 - HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,0,REVISAR,EVENTO_CORPORATIVO,SUBSCRICAO_DIREITO,HGBS12,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,REVISAR,"{""entrada_saida"":""Credito"",""data"":""28/11/2024"",""movimentacao"":""Direito de Subscrição"",""produto"":""HGBS12 - HEDGE BRASIL SHOPPING FDO INV IMOB"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",subscrição,reduz em exercício,aumenta se exercida,altera,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Debito,25/11/2024,Direitos de Subscrição - Não Exercido,HTMX12 - FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,0, - , - ,DEBITO,2024-11-25,Direitos de Subscrição - Não Exercido,HTMX12 - FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,0,REVISAR,EVENTO_CORPORATIVO,SUBSCRICAO_NAO_EXERCIDA,HTMX12,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,REVISAR,"{""entrada_saida"":""Debito"",""data"":""25/11/2024"",""movimentacao"":""Direitos de Subscrição - Não Exercido"",""produto"":""HTMX12 - FDO INV IMOB - FII HOTEL MAXINVEST"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",direito de subscrição não exercido,sem alteração,reduz direito,não altera,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
Credito,25/11/2024,Rendimento,RBRX11 - RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.08,3.92,CREDITO,2024-11-25,Rendimento,RBRX11 - RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.08,PROVENTO,RENDIMENTO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,3.92,"{""entrada_saida"":""Credito"",""data"":""25/11/2024"",""movimentacao"":""Rendimento"",""produto"":""RBRX11 - RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""49"",""preco_unitario"":""0.08"",""valor_operacao"":""3.92""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,25/11/2024,Rendimento,RZAK11 - RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.07,5.35,CREDITO,2024-11-25,Rendimento,RZAK11 - RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.07,PROVENTO,RENDIMENTO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5.35,"{""entrada_saida"":""Credito"",""data"":""25/11/2024"",""movimentacao"":""Rendimento"",""produto"":""RZAK11 - RIZA AKIN FDO. INV. IMOB. FII"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""5"",""preco_unitario"":""1.07"",""valor_operacao"":""5.35""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,25/11/2024,Rendimento,SNAG11 - SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,CREDITO,2024-11-25,Rendimento,SNAG11 - SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,PROVENTO,RENDIMENTO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,4,"{""entrada_saida"":""Credito"",""data"":""25/11/2024"",""movimentacao"":""Rendimento"",""produto"":""SNAG11 - SUNO AGRO - FIAGRO-IMOBILIARIO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""40"",""preco_unitario"":""0.1"",""valor_operacao"":""4""}",rendimento,aumenta,sem alteração,não altera,não,não,
Credito,22/11/2024,Cessão de Direitos,HTMX12 - FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2, - , - ,CREDITO,2024-11-22,Cessão de Direitos,HTMX12 - FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,REVISAR,EVENTO_CORPORATIVO,CESSAO_DIREITOS,HTMX12,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,REVISAR,"{""entrada_saida"":""Credito"",""data"":""22/11/2024"",""movimentacao"":""Cessão de Direitos"",""produto"":""HTMX12 - FDO INV IMOB - FII HOTEL MAXINVEST"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""2"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}",cessão de direitos,depende da operação,altera direitos,pode alterar,sim,não,dados_numericos_insuficientes|impacto_mapeado_como_revisao
