data_evento,categoria_evento,operacao,entrada_saida,ticker,ativo_nome,instituicao,quantidade,preco_unitario,valor_total,impacto_caixa,impacto_posicao,impacto_custo_medio,revisao_manual,inconsistencia_qtd_preco_valor,status_importacao,motivo_revisar,linha_origem,origem_data,origem_movimentacao,origem_produto,origem_instituicao,origem_quantidade,origem_preco_unitario,origem_valor_operacao,auditoria_valor_original
2024-07-01,juros sobre capital próprio,JCP,CREDITO,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.019,0.23,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,812,01/07/2024,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.019,0.23,"{""entrada_saida"":""Credito"",""data"":""01/07/2024"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.019"",""valor_operacao"":""0.23""}"
2024-07-01,juros,JUROS,CREDITO,REVISAR,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,aumenta,sem alteração,não altera,FALSE,FALSE,REVISAR,campo_obrigatorio_invalido:ticker,813,01/07/2024,Juros,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,"{""entrada_saida"":""Credito"",""data"":""01/07/2024"",""movimentacao"":""Juros"",""produto"":""Tesouro Prefixado com Juros Semestrais 2031"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0.08"",""preco_unitario"":""48.81"",""valor_operacao"":""3.9""}"
2024-06-26,outro,REVISAR,CREDITO,CDB,CDB6249MCH3 - NU FINANCEIRA S.A. SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,NU INVEST CORRETORA DE VALORES S.A.,4000,1,4000,indeterminado,indeterminado,indeterminado,TRUE,FALSE,REVISAR,revisao_manual;categoria_outro,814,26/06/2024,COMPRA / VENDA,CDB - CDB6249MCH3 - NU FINANCEIRA SA SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,NU INVEST CORRETORA DE VALORES S.A.,4000,1,4000,"{""entrada_saida"":""Credito"",""data"":""26/06/2024"",""movimentacao"":""COMPRA / VENDA"",""produto"":""CDB - CDB6249MCH3 - NU FINANCEIRA SA SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""4000"",""preco_unitario"":""1"",""valor_operacao"":""4000""}"
2024-06-17,outro,REVISAR,CREDITO,CDB,CDB6246IB4C - NU FINANCEIRA S.A. SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,NU INVEST CORRETORA DE VALORES S.A.,6000,1,6000,indeterminado,indeterminado,indeterminado,TRUE,FALSE,REVISAR,revisao_manual;categoria_outro,815,17/06/2024,COMPRA / VENDA,CDB - CDB6246IB4C - NU FINANCEIRA SA SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,NU INVEST CORRETORA DE VALORES S.A.,6000,1,6000,"{""entrada_saida"":""Credito"",""data"":""17/06/2024"",""movimentacao"":""COMPRA / VENDA"",""produto"":""CDB - CDB6246IB4C - NU FINANCEIRA SA SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""6000"",""preco_unitario"":""1"",""valor_operacao"":""6000""}"
2024-06-03,juros sobre capital próprio,JCP,CREDITO,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.019,0.23,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,816,03/06/2024,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.019,0.23,"{""entrada_saida"":""Credito"",""data"":""03/06/2024"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.019"",""valor_operacao"":""0.23""}"
2024-05-06,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,3,11,33,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,817,06/05/2024,Transferência - Liquidação,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S/A,3,11,33,"{""entrada_saida"":""Credito"",""data"":""06/05/2024"",""movimentacao"":""Transferência - Liquidação"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""3"",""preco_unitario"":""11"",""valor_operacao"":""33""}"
2024-04-19,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,4,13.8,55.2,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,818,19/04/2024,Transferência - Liquidação,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,4,13.8,55.2,"{""entrada_saida"":""Credito"",""data"":""19/04/2024"",""movimentacao"":""Transferência - Liquidação"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""4"",""preco_unitario"":""13.8"",""valor_operacao"":""55.2""}"
2024-04-17,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,10,11.53,115.3,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,819,17/04/2024,Transferência - Liquidação,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S/A,10,11.53,115.3,"{""entrada_saida"":""Credito"",""data"":""17/04/2024"",""movimentacao"":""Transferência - Liquidação"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""10"",""preco_unitario"":""11.53"",""valor_operacao"":""115.3""}"
2024-04-10,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,13,12.15,157.95,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,820,10/04/2024,Transferência - Liquidação,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S/A,13,12.15,157.95,"{""entrada_saida"":""Credito"",""data"":""10/04/2024"",""movimentacao"":""Transferência - Liquidação"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""13"",""preco_unitario"":""12.15"",""valor_operacao"":""157.95""}"
2024-04-10,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,10,14.6,146,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,821,10/04/2024,Transferência - Liquidação,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,10,14.6,146,"{""entrada_saida"":""Credito"",""data"":""10/04/2024"",""movimentacao"":""Transferência - Liquidação"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""10"",""preco_unitario"":""14.6"",""valor_operacao"":""146""}"
2024-04-08,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,VALE3,VALE S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,3,61.02,183.06,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,822,08/04/2024,Transferência - Liquidação,VALE3 - VALE S/A,GENIAL INSTITUCIONAL CCTVM S/A,3,61.02,183.06,"{""entrada_saida"":""Credito"",""data"":""08/04/2024"",""movimentacao"":""Transferência - Liquidação"",""produto"":""VALE3 - VALE S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""3"",""preco_unitario"":""61.02"",""valor_operacao"":""183.06""}"
2024-04-05,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.052,0.45,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,824,05/04/2024,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.052,0.45,"{""entrada_saida"":""Credito"",""data"":""05/04/2024"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.052"",""valor_operacao"":""0.45""}"
2024-04-05,outro,REVISAR,CREDITO,CDB,CDB424465J0 - BANCO C6 CONSIGNADO S.A,NU INVEST CORRETORA DE VALORES S.A.,8000,1,8000,indeterminado,indeterminado,indeterminado,TRUE,FALSE,REVISAR,revisao_manual;categoria_outro,825,05/04/2024,COMPRA / VENDA,CDB - CDB424465J0 - BANCO C6 CONSIGNADO S.A,NU INVEST CORRETORA DE VALORES S.A.,8000,1,8000,"{""entrada_saida"":""Credito"",""data"":""05/04/2024"",""movimentacao"":""COMPRA / VENDA"",""produto"":""CDB - CDB424465J0 - BANCO C6 CONSIGNADO S.A"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""8000"",""preco_unitario"":""1"",""valor_operacao"":""8000""}"
2024-01-16,outro,REVISAR,CREDITO,CDB,CDB124661K5 - BANCO C6 CONSIGNADO S.A,NU INVEST CORRETORA DE VALORES S.A.,11000,1,11000,indeterminado,indeterminado,indeterminado,TRUE,FALSE,REVISAR,revisao_manual;categoria_outro,826,16/01/2024,COMPRA / VENDA,CDB - CDB124661K5 - BANCO C6 CONSIGNADO S.A,NU INVEST CORRETORA DE VALORES S.A.,11000,1,11000,"{""entrada_saida"":""Credito"",""data"":""16/01/2024"",""movimentacao"":""COMPRA / VENDA"",""produto"":""CDB - CDB124661K5 - BANCO C6 CONSIGNADO S.A"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""11000"",""preco_unitario"":""1"",""valor_operacao"":""11000""}"
2024-01-08,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.06,0.51,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,828,08/01/2024,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.06,0.51,"{""entrada_saida"":""Credito"",""data"":""08/01/2024"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.06"",""valor_operacao"":""0.51""}"
2024-01-02,juros,JUROS,CREDITO,REVISAR,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,aumenta,sem alteração,não altera,FALSE,FALSE,REVISAR,campo_obrigatorio_invalido:ticker,829,02/01/2024,Juros,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,"{""entrada_saida"":""Credito"",""data"":""02/01/2024"",""movimentacao"":""Juros"",""produto"":""Tesouro Prefixado com Juros Semestrais 2031"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0.08"",""preco_unitario"":""48.81"",""valor_operacao"":""3.9""}"
2023-10-06,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.056,0.48,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,831,06/10/2023,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.056,0.48,"{""entrada_saida"":""Credito"",""data"":""06/10/2023"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.056"",""valor_operacao"":""0.48""}"
2023-08-15,transferência/liquidação,TRANSFERENCIA,DEBITO,NUBR33,NU HOLDINGS LTD.,NU INVEST CORRETORA DE VALORES S.A.,72,,,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,832,15/08/2023,Transferência,NUBR33 - NU HOLDINGS LTD.,NU INVEST CORRETORA DE VALORES S.A.,72,-,-,"{""entrada_saida"":""Debito"",""data"":""15/08/2023"",""movimentacao"":""Transferência"",""produto"":""NUBR33 - NU HOLDINGS LTD."",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""72"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2023-08-15,transferência/liquidação,TRANSFERENCIA,CREDITO,NUBR35,NU HOLDINGS LTD.,NU INVEST CORRETORA DE VALORES S.A.,72,,,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,833,15/08/2023,Transferência,NUBR35 - NU HOLDINGS LTD.,NU INVEST CORRETORA DE VALORES S.A.,72,-,-,"{""entrada_saida"":""Credito"",""data"":""15/08/2023"",""movimentacao"":""Transferência"",""produto"":""NUBR35 - NU HOLDINGS LTD."",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""72"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2023-08-15,atualização,ATUALIZACAO,CREDITO,ROXO34,NU HOLDINGS,NU INVEST CORRETORA DE VALORES S.A.,72,,,depende da liquidação,sem alteração,pode alterar base contábil,TRUE,FALSE,REVISAR,revisao_manual,834,15/08/2023,Atualização,ROXO34 - NU HOLDINGS,NU INVEST CORRETORA DE VALORES S.A.,72,-,-,"{""entrada_saida"":""Credito"",""data"":""15/08/2023"",""movimentacao"":""Atualização"",""produto"":""ROXO34 - NU HOLDINGS "",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""72"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2023-08-11,transferência/liquidação,TRANSFERENCIA,CREDITO,NUBR33,NU HOLDINGS LTD.,NU INVEST CORRETORA DE VALORES S.A.,72,,,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,835,11/08/2023,Transferência,NUBR33 - NU HOLDINGS LTD.,NU INVEST CORRETORA DE VALORES S.A.,72,-,-,"{""entrada_saida"":""Credito"",""data"":""11/08/2023"",""movimentacao"":""Transferência"",""produto"":""NUBR33 - NU HOLDINGS LTD."",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""72"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2023-08-11,transferência/liquidação,TRANSFERENCIA,DEBITO,NUBR33,NU HOLDINGS LTD.,NU INVEST CORRETORA DE VALORES S.A.,72,,,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,836,11/08/2023,Transferência,NUBR33 - NU HOLDINGS LTD.,NU INVEST CORRETORA DE VALORES S.A.,72,-,-,"{""entrada_saida"":""Debito"",""data"":""11/08/2023"",""movimentacao"":""Transferência"",""produto"":""NUBR33 - NU HOLDINGS LTD."",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""72"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2023-07-07,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.062,0.52,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,838,07/07/2023,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.062,0.52,"{""entrada_saida"":""Credito"",""data"":""07/07/2023"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.062"",""valor_operacao"":""0.52""}"
2023-07-03,juros,JUROS,CREDITO,REVISAR,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,aumenta,sem alteração,não altera,FALSE,FALSE,REVISAR,campo_obrigatorio_invalido:ticker,839,03/07/2023,Juros,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,"{""entrada_saida"":""Credito"",""data"":""03/07/2023"",""movimentacao"":""Juros"",""produto"":""Tesouro Prefixado com Juros Semestrais 2031"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0.08"",""preco_unitario"":""48.81"",""valor_operacao"":""3.9""}"
2023-04-10,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.06,0.51,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,841,10/04/2023,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.06,0.51,"{""entrada_saida"":""Credito"",""data"":""10/04/2023"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.06"",""valor_operacao"":""0.51""}"
2023-01-13,juros sobre capital próprio,JCP,CREDITO,B3SA3,B3,NU INVEST CORRETORA DE VALORES S.A.,10,0.064,0.54,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,842,13/01/2023,Juros Sobre Capital Próprio,B3SA3 - B3,NU INVEST CORRETORA DE VALORES S.A.,10,0.064,0.54,"{""entrada_saida"":""Credito"",""data"":""13/01/2023"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3          "",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.064"",""valor_operacao"":""0.54""}"
2023-01-02,juros,JUROS,CREDITO,REVISAR,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,aumenta,sem alteração,não altera,FALSE,FALSE,REVISAR,campo_obrigatorio_invalido:ticker,843,02/01/2023,Juros,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,"{""entrada_saida"":""Credito"",""data"":""02/01/2023"",""movimentacao"":""Juros"",""produto"":""Tesouro Prefixado com Juros Semestrais 2031"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0.08"",""preco_unitario"":""48.81"",""valor_operacao"":""3.9""}"
2022-12-09,transferência/liquidação,TRANSFERENCIA,CREDITO,NUBR33,NU HOLDINGS LTD.,NU INVEST CORRETORA DE VALORES S.A.,1,,,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,845,09/12/2022,Transferência,NUBR33 - NU HOLDINGS LTD.,NU INVEST CORRETORA DE VALORES S.A.,1,-,-,"{""entrada_saida"":""Credito"",""data"":""09/12/2022"",""movimentacao"":""Transferência"",""produto"":""NUBR33 - NU HOLDINGS LTD."",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""1"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2022-10-07,juros sobre capital próprio,JCP,CREDITO,B3SA3,B3,NU INVEST CORRETORA DE VALORES S.A.,10,0.055,0.46,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,847,07/10/2022,Juros Sobre Capital Próprio,B3SA3 - B3,NU INVEST CORRETORA DE VALORES S.A.,10,0.055,0.46,"{""entrada_saida"":""Credito"",""data"":""07/10/2022"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3          "",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.055"",""valor_operacao"":""0.46""}"
2022-07-08,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.061,0.51,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,849,08/07/2022,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.061,0.51,"{""entrada_saida"":""Credito"",""data"":""08/07/2022"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.061"",""valor_operacao"":""0.51""}"
2022-07-01,juros,JUROS,CREDITO,REVISAR,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,aumenta,sem alteração,não altera,FALSE,FALSE,REVISAR,campo_obrigatorio_invalido:ticker,850,01/07/2022,Juros,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,"{""entrada_saida"":""Credito"",""data"":""01/07/2022"",""movimentacao"":""Juros"",""produto"":""Tesouro Prefixado com Juros Semestrais 2031"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0.08"",""preco_unitario"":""48.81"",""valor_operacao"":""3.9""}"
2022-04-08,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.05,0.42,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,851,08/04/2022,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.05,0.42,"{""entrada_saida"":""Credito"",""data"":""08/04/2022"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.05"",""valor_operacao"":""0.42""}"
2022-01-07,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.05,0.42,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,853,07/01/2022,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.05,0.42,"{""entrada_saida"":""Credito"",""data"":""07/01/2022"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.05"",""valor_operacao"":""0.42""}"
2022-01-03,juros,JUROS,CREDITO,REVISAR,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,aumenta,sem alteração,não altera,FALSE,FALSE,REVISAR,campo_obrigatorio_invalido:ticker,854,03/01/2022,Juros,Tesouro Prefixado com Juros Semestrais 2031,NU INVEST CORRETORA DE VALORES S.A.,0.08,48.81,3.9,"{""entrada_saida"":""Credito"",""data"":""03/01/2022"",""movimentacao"":""Juros"",""produto"":""Tesouro Prefixado com Juros Semestrais 2031"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""0.08"",""preco_unitario"":""48.81"",""valor_operacao"":""3.9""}"
2021-12-30,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.14,1.49,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,855,30/12/2021,Dividendo,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.14,1.49,"{""entrada_saida"":""Credito"",""data"":""30/12/2021"",""movimentacao"":""Dividendo"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.14"",""valor_operacao"":""1.49""}"
